NAIENC_ID,CAL_DT,AMT
1X926819ND8743731,11/20/2014,7.99
6EM71308K6030515R,11/20/2014,143.95
14606716CP323321U,11/20/2014,28.80
19R70070NE461684E,11/20/2014,7.00
82J10928HM486701F,11/20/2014,0.00
9WG420124L811972W,11/20/2014,144.44
6Y345628RK8061231,11/20/2014,15.15
82J10928HM486701F,11/20/2014,0.00
2DT15134YW1086420,11/20/2014,17.00
3UT3821401538583K,11/20/2014,28.70
7PT15413S0680323V,11/20/2014,9.29
82J10928HM486701F,11/20/2014,88.45
82J10928HM486701F,11/20/2014,0.00
14606716CP323321U,11/20/2014,2.09
7H3100218K106592W,11/20/2014,12.15
56M0802124289451D,11/20/2014,93.99
77X267679E876215E,11/20/2014,24.89
7H3100218K106592W,11/20/2014,138.00
2DT15134YW1086420,11/20/2014,104.02
01X69407P15584617,11/20/2014,38.89
5HA03182E0092934Y,11/20/2014,21.69
6EM71308K6030515R,11/20/2014,21.50
14606716CP323321U,11/20/2014,2.42
7H3100218K106592W,11/20/2014,5.20
82J10928HM486701F,11/20/2014,0.00
69L04568M9027701E,11/20/2014,50.99
82J10928HM486701F,11/20/2014,88.45
2VS0640586824494A,11/20/2014,7.99
14606716CP323321U,11/20/2014,135.79
1DX590208G813114R,11/20/2014,46.87
8PE03689VN1623229,11/20/2014,7.68
19R70070NE461684E,11/20/2014,7.00
3VS26113SP979690S,11/20/2014,15.96
86X793840B304944A,11/20/2014,70.00
5R75502903423134U,11/20/2014,7.95
09392299AR736190K,11/20/2014,96.50
19R70070NE461684E,11/20/2014,7.00
1N996970VE5282724,11/20/2014,-1.00
1N996970VE5282724,11/20/2014,9.95
9T541723P7104484M,11/20/2014,15.99
47341393B8225194W,11/21/2014,29.95
82J10928HM486701F,11/21/2014,0.00
14606716CP323321U,11/21/2014,235.16
79A66137M78791358,11/21/2014,7.17
2KK500814U503321K,11/21/2014,48.16
7PN46109LT646044R,11/21/2014,2.99
84E55172PF946002Y,11/21/2014,25.00
7BY69421DR1447624,11/21/2014,11.99
14606716CP323321U,11/21/2014,1.93
3FR31236LK5503019,11/21/2014,46.00
82J10928HM486701F,11/21/2014,0.00
2H688808J08559620,11/21/2014,47.36
5E9489934G264850E,11/21/2014,5.81
82J10928HM486701F,11/21/2014,0.00
9C735227U6268171E,11/21/2014,35.00
56M0802124289451D,11/21/2014,32.84
8H935293P5609702G,11/21/2014,281.88
35111067YV4075424,11/21/2014,5.45
82J10928HM486701F,11/21/2014,0.00
142822935T286933S,11/21/2014,88.00
8PE03689VN1623229,11/21/2014,3.47
78Y74553VE5506437,11/21/2014,10.33
1N996970VE5282724,11/21/2014,-0.01
2VS0640586824494A,11/21/2014,12.04
82J10928HM486701F,11/21/2014,0.00
82J10928HM486701F,11/21/2014,0.00
8L757919Y2308822Y,11/21/2014,13.91
83P04362K3538825S,11/21/2014,3.59
82J10928HM486701F,11/21/2014,0.00
5PH06036LU182760T,11/21/2014,182.50
3RS87484BT859002N,11/21/2014,15.45
9C735227U6268171E,11/21/2014,26.00
14606716CP323321U,11/21/2014,1.93
5DE397841V1113818,11/21/2014,24.94
5WD62471XE1788135,11/21/2014,-14.80
14606716CP323321U,11/21/2014,8.24
1N996970VE5282724,11/21/2014,127.77
82J10928HM486701F,11/21/2014,0.00
14606716CP323321U,11/21/2014,1.93
14606716CP323321U,11/22/2014,1.93
1DL41664EP779413P,11/22/2014,158.58
5EH698111B971833W,11/22/2014,37.00
3RS87484BT859002N,11/22/2014,12.50
99T103831C121844C,11/22/2014,7.95
3F1740710H221462B,11/22/2014,5.50
14606716CP323321U,11/22/2014,1.93
1S208701XP714730R,11/22/2014,4.95
2VS0640586824494A,11/22/2014,54.00
2E520274XA188092K,11/22/2014,100.00
4T783249EU167664V,11/22/2014,21.79
7NF45818WM915652F,11/22/2014,2.99
5DE397841V1113818,11/22/2014,-24.94
8L757919Y2308822Y,11/22/2014,7.89
5EK42491G77199947,11/22/2014,8.28
8TE01188V2629850K,11/22/2014,5.20
3FR31236LK5503019,11/22/2014,54.00
9C735227U6268171E,11/22/2014,44.51
3VS26113SP979690S,11/22/2014,14.98
7BY69421DR1447624,11/22/2014,14.00
78Y74553VE5506437,11/22/2014,2.99
1N996970VE5282724,11/22/2014,7.95
4CN12501490471039,11/22/2014,7.99
5DE397841V1113818,11/22/2014,15.98
8L757919Y2308822Y,11/22/2014,5.94
14606716CP323321U,11/22/2014,3.11
7BY69421DR1447624,11/22/2014,96.29
5WD62471XE1788135,11/22/2014,7.87
3F1740710H221462B,11/23/2014,4.99
45T53162S7163620U,11/23/2014,20.00
1N996970VE5282724,11/23/2014,4.95
01X69407P15584617,11/23/2014,16.49
2DT15134YW1086420,11/23/2014,51.01
3KE01933PU616911J,11/23/2014,-20.00
5DE397841V1113818,11/23/2014,-15.98
1N996970VE5282724,11/23/2014,10.00
6HF76205H0412745V,11/23/2014,29.07
3RS87484BT859002N,11/23/2014,4.99
0YY73023TC958743R,11/23/2014,4.99
18H14808578052110,11/23/2014,10.81
3RH70288UU7212451,11/23/2014,52.99
5DE397841V1113818,11/23/2014,26.80
3F1740710H221462B,11/23/2014,3.49
0YY73023TC958743R,11/23/2014,13.89
14606716CP323321U,11/23/2014,45.23
1N996970VE5282724,11/23/2014,10.00
16S222434V185661A,11/23/2014,24.79
14606716CP323321U,11/23/2014,136.00
14606716CP323321U,11/23/2014,4150.00
3VS26113SP979690S,11/23/2014,19.99
9BY89904SJ235804U,11/23/2014,25.00
1WB61306Y9243672B,11/23/2014,4.99
1N996970VE5282724,11/23/2014,-127.77
3F1740710H221462B,11/23/2014,5.50
5DE397841V1113818,11/23/2014,15.90
63L29848N3604424V,11/23/2014,34.45
1N996970VE5282724,11/23/2014,127.77
3F1740710H221462B,11/23/2014,4.08
70F78056AH444600N,11/23/2014,43.97
19T267528B109794C,11/23/2014,1.99
3VS26113SP979690S,11/23/2014,1.00
9C16980978938933C,11/23/2014,28.75
9C16980978938933C,11/23/2014,30.00
9WG420124L811972W,11/24/2014,87.95
0T070885AK325745E,11/24/2014,7.99
82J10928HM486701F,11/24/2014,176.89
3F1740710H221462B,11/24/2014,19.50
14606716CP323321U,11/24/2014,1.93
81H25264Y19449622,11/24/2014,302.94
14606716CP323321U,11/24/2014,2.59
6HF76205H0412745V,11/24/2014,115.98
2VS0640586824494A,11/24/2014,99.95
82J10928HM486701F,11/24/2014,88.88
14606716CP323321U,11/24/2014,7.68
14606716CP323321U,11/24/2014,7.82
14606716CP323321U,11/24/2014,3.11
7H3100218K106592W,11/24/2014,10.65
59V03843BP723640G,11/24/2014,702.00
4XA20431EA992353E,11/24/2014,51.38
5DE397841V1113818,11/24/2014,2.01
18W616807W7596601,11/24/2014,68.09
79A66137M78791358,11/24/2014,64.27
4JF62048AM153094G,11/24/2014,0.00
7BY69421DR1447624,11/24/2014,123.99
0T070885AK325745E,11/24/2014,114.54
0NF519584H895074V,11/24/2014,14.89
3SA93578JP460500N,11/24/2014,34.31
82J10928HM486701F,11/24/2014,0.00
2EG29203793243102,11/24/2014,7.39
14606716CP323321U,11/24/2014,1063.05
82J10928HM486701F,11/24/2014,17.78
14606716CP323321U,11/24/2014,1.93
3VS26113SP979690S,11/24/2014,5.29
2EG29203793243102,11/24/2014,48.05
5WD62471XE1788135,11/24/2014,0.88
9C735227U6268171E,11/24/2014,2.09
3VS26113SP979690S,11/24/2014,34.00
8Y932638516390800,11/24/2014,105.92
79A66137M78791358,11/24/2014,5.09
80H44923VF323593L,11/24/2014,20.00
8Y1158626X236833T,11/24/2014,52.80
1TB64025VR422021C,11/24/2014,10.00
1N996970VE5282724,11/24/2014,21.64
1N430206R5715021K,11/24/2014,19.98
79A66137M78791358,11/24/2014,163.74
82J10928HM486701F,11/24/2014,106.66
2VS0640586824494A,11/24/2014,21.10
82J10928HM486701F,11/24/2014,0.00
9T541723P7104484M,11/24/2014,7.99
8PE03689VN1623229,11/24/2014,13.29
82J10928HM486701F,11/24/2014,0.00
0NF519584H895074V,11/24/2014,20.00
9BY89904SJ235804U,11/24/2014,7.00
8PE03689VN1623229,11/24/2014,-6.39
3XF20370AE873081P,11/24/2014,13.64
79A66137M78791358,11/24/2014,86.98
82J10928HM486701F,11/24/2014,0.00
3F1740710H221462B,11/24/2014,4.26
3VS26113SP979690S,11/24/2014,41.57
5DE397841V1113818,11/24/2014,2.01
14606716CP323321U,11/24/2014,1.93
3F1740710H221462B,11/24/2014,20.62
82J10928HM486701F,11/25/2014,177.77
54A64393DJ229721T,11/25/2014,120.00
50H24532AU057420K,11/25/2014,55.96
99T103831C121844C,11/25/2014,7.95
8Y932638516390800,11/25/2014,93.75
79A66137M78791358,11/25/2014,2.01
06D56250P93563636,11/25/2014,189.99
82J10928HM486701F,11/25/2014,88.88
8PE03689VN1623229,11/25/2014,2.42
18W616807W7596601,11/25/2014,87.00
3RS87484BT859002N,11/25/2014,12.07
5DE397841V1113818,11/25/2014,9.80
82J10928HM486701F,11/25/2014,88.45
4SX98143CK1808810,11/25/2014,0.00
5WD62471XE1788135,11/25/2014,0.88
9T541723P7104484M,11/25/2014,7.43
5CV973082G0251537,11/25/2014,10.00
82J10928HM486701F,11/25/2014,88.88
32977767TJ082321F,11/25/2014,15.90
1N996970VE5282724,11/25/2014,20.00
0H636835948932815,11/25/2014,27.47
63L29848N3604424V,11/25/2014,30.00
3RS87484BT859002N,11/25/2014,9.99
4SX98143CK1808810,11/25/2014,0.00
55U67183SF696015S,11/25/2014,82.50
84E55172PF946002Y,11/25/2014,40.00
82J10928HM486701F,11/25/2014,17.78
27U34418FG126162N,11/25/2014,28.24
3VS26113SP979690S,11/25/2014,12.95
63L29848N3604424V,11/25/2014,7.95
9C735227U6268171E,11/25/2014,73.55
3F1740710H221462B,11/25/2014,33.50
14606716CP323321U,11/25/2014,1.93
9C735227U6268171E,11/25/2014,12.00
7A392586BB148231F,11/25/2014,31.98
3RS87484BT859002N,11/25/2014,3.98
83P04362K3538825S,11/25/2014,82.65
3JX05226X7948231S,11/25/2014,79.35
3VS26113SP979690S,11/25/2014,1.00
5903403830523564E,11/25/2014,31.99
82J10928HM486701F,11/25/2014,88.88
9C16980978938933C,11/25/2014,20.00
72X21603L28813234,11/25/2014,42.39
14606716CP323321U,11/25/2014,22.96
9WA92591K0082424A,11/25/2014,907.80
7YW69747SY098121H,11/25/2014,7.99
63L29848N3604424V,11/25/2014,30.00
14606716CP323321U,11/25/2014,2.76
4SX98143CK1808810,11/25/2014,0.00
7LJ94813JF085971S,11/25/2014,249.99
06D56250P93563636,11/25/2014,159.99
3F1740710H221462B,11/25/2014,259.79
1BL51002XB9395155,11/25/2014,500.00
7BY69421DR1447624,11/26/2014,58.29
07147930X7868914B,11/26/2014,120.37
14606716CP323321U,11/26/2014,8.99
7A392586BB148231F,11/26/2014,27.90
9T541723P7104484M,11/26/2014,9.98
82J10928HM486701F,11/26/2014,86.34
9C735227U6268171E,11/26/2014,126.88
9T541723P7104484M,11/26/2014,11.98
9C735227U6268171E,11/26/2014,2.09
8PE03689VN1623229,11/26/2014,2.09
82J10928HM486701F,11/26/2014,0.00
14606716CP323321U,11/26/2014,512.00
9T541723P7104484M,11/26/2014,8.81
5PH06036LU182760T,11/26/2014,37.44
9C16980978938933C,11/26/2014,10.00
14606716CP323321U,11/26/2014,1.93
8Y932638516390800,11/26/2014,37.50
14606716CP323321U,11/26/2014,27.12
6HN620196N3906833,11/26/2014,42.18
79A66137M78791358,11/26/2014,5.05
9BS75915AE608103K,11/26/2014,20.68
14606716CP323321U,11/26/2014,4.28
2VS0640586824494A,11/26/2014,151.99
7DL01632869852602,11/26/2014,12.79
3F1740710H221462B,11/26/2014,20.00
14606716CP323321U,11/26/2014,2.01
9.63E+16,11/26/2014,192.00
4CN12501490471039,11/26/2014,1.29
1BL51002XB9395155,11/26/2014,3129.00
8AS30909HU955115N,11/26/2014,13.48
5JA3855678567045T,11/26/2014,4.48
2VS0640586824494A,11/26/2014,97.11
06D56250P93563636,11/26/2014,63.49
56M0802124289451D,11/26/2014,61.67
82J10928HM486701F,11/26/2014,172.68
3RS87484BT859002N,11/26/2014,35.45
9T541723P7104484M,11/26/2014,4.45
69L04568M9027701E,11/26/2014,21.70
3HX17900DK957225G,11/26/2014,86.16
4SX98143CK1808810,11/27/2014,0.00
82J10928HM486701F,11/27/2014,0.00
1AJ98209H08127923,11/27/2014,4.50
0BK11466FV666361C,11/27/2014,112.89
3SA93578JP460500N,11/27/2014,10.00
3RS87484BT859002N,11/27/2014,11.09
82J10928HM486701F,11/27/2014,0.00
45J04121U9626474B,11/27/2014,2.39
79A66137M78791358,11/27/2014,79.99
84E55172PF946002Y,11/27/2014,47.99
82J10928HM486701F,11/27/2014,34.91
8AD16387UU751133E,11/27/2014,101.22
4SX98143CK1808810,11/27/2014,0.00
4SX98143CK1808810,11/27/2014,0.00
86E39791WL8048155,11/27/2014,9.13
8PE03689VN1623229,11/27/2014,-3.47
14606716CP323321U,11/28/2014,15.02
1D680544PH304802P,11/28/2014,4.79
82J10928HM486701F,11/28/2014,172.68
3VS26113SP979690S,11/28/2014,63.00
79A66137M78791358,11/28/2014,9.28
82J10928HM486701F,11/28/2014,86.34
14606716CP323321U,11/28/2014,2.59
14606716CP323321U,11/28/2014,3.11
6EM71308K6030515R,11/28/2014,21.45
4MR07155NC3713640,11/28/2014,1.99
96T45915XD725140K,11/28/2014,0.00
16S222434V185661A,11/28/2014,400.00
14606716CP323321U,11/28/2014,3.29
9T541723P7104484M,11/28/2014,850.79
0PE29588TD686125G,11/28/2014,19.21
01X69407P15584617,11/28/2014,11.99
1N996970VE5282724,11/28/2014,10.81
82J10928HM486701F,11/28/2014,259.02
5HA03182E0092934Y,11/28/2014,11.20
3F1740710H221462B,11/28/2014,2.99
82J10928HM486701F,11/28/2014,34.91
3HC60533DR091163W,11/28/2014,57.00
6EM71308K6030515R,11/28/2014,17.99
4CN12501490471039,11/28/2014,10.59
7BY69421DR1447624,11/28/2014,96.29
56M0802124289451D,11/28/2014,36.72
9T541723P7104484M,11/28/2014,35.95
35111067YV4075424,11/28/2014,4.99
1N996970VE5282724,11/28/2014,16.22
96T45915XD725140K,11/28/2014,0.00
6FH32357FH1548915,11/28/2014,110.00
14606716CP323321U,11/28/2014,7.70
14606716CP323321U,11/28/2014,1.93
7BY69421DR1447624,11/28/2014,10.00
9C735227U6268171E,11/28/2014,6.57
1N996970VE5282724,11/28/2014,99.99
0DD208936Y9474233,11/28/2014,24.14
17533360XT418225P,11/28/2014,77.81
0YY73023TC958743R,11/28/2014,26.81
14606716CP323321U,11/28/2014,1.93
14606716CP323321U,11/28/2014,2.59
14606716CP323321U,11/28/2014,2.01
14606716CP323321U,11/28/2014,1.93
5HA03182E0092934Y,11/28/2014,0.00
6EM71308K6030515R,11/28/2014,25.35
0WF24935VD365581M,11/28/2014,95.23
95K227708V9434042,11/28/2014,57.78
82J10928HM486701F,11/28/2014,86.34
56M0802124289451D,11/28/2014,69.05
6EM71308K6030515R,11/28/2014,3.97
70F78056AH444600N,11/28/2014,91.00
14606716CP323321U,11/28/2014,2.59
14606716CP323321U,11/28/2014,2.01
14606716CP323321U,11/28/2014,1.93
0WF24935VD365581M,11/28/2014,83.46
01X69407P15584617,11/28/2014,34.98
82J10928HM486701F,11/28/2014,104.74
1M362488JL3561712,11/28/2014,37.62
1WB61306Y9243672B,11/28/2014,3.74
6EM71308K6030515R,11/28/2014,98.95
82J10928HM486701F,11/28/2014,172.68
85943090AT670830G,11/28/2014,6.90
95P39245GB0023242,11/28/2014,98.00
82J10928HM486701F,11/28/2014,0.00
1N996970VE5282724,11/28/2014,-10.00
14606716CP323321U,11/28/2014,5.47
9T541723P7104484M,11/28/2014,88.45
5AB01783US864171K,11/28/2014,35.91
6CX8317138344941X,11/29/2014,30.34
3VS26113SP979690S,11/29/2014,1.00
82J10928HM486701F,11/29/2014,69.83
82J10928HM486701F,11/29/2014,431.70
1D680544PH304802P,11/29/2014,19.99
6Y345628RK8061231,11/29/2014,0.00
4DU83152CE304025L,11/29/2014,4.49
4T783249EU167664V,11/29/2014,56.56
6Y345628RK8061231,11/29/2014,0.00
82J10928HM486701F,11/29/2014,104.74
4MR07155NC3713640,11/29/2014,64.49
1N996970VE5282724,11/29/2014,10.81
0NF519584H895074V,11/29/2014,3.99
83F26605UN511163C,11/29/2014,62.50
14606716CP323321U,11/29/2014,408.00
82J10928HM486701F,11/29/2014,86.34
6Y345628RK8061231,11/29/2014,0.00
97X831541C1500743,11/29/2014,4.95
4DU83152CE304025L,11/29/2014,6.49
82J10928HM486701F,11/29/2014,86.34
82J10928HM486701F,11/29/2014,431.70
6Y345628RK8061231,11/29/2014,0.00
8Y932638516390800,11/29/2014,174.37
6Y345628RK8061231,11/29/2014,0.00
97X831541C1500743,11/29/2014,5.05
0T070885AK325745E,11/29/2014,19.99
6Y345628RK8061231,11/29/2014,0.00
1RM489207H8505002,11/29/2014,19.95
82J10928HM486701F,11/29/2014,17.46
0T070885AK325745E,11/29/2014,19.56
09392299AR736190K,11/29/2014,18.00
3VS26113SP979690S,11/29/2014,3.49
6Y345628RK8061231,11/29/2014,0.00
3RS87484BT859002N,11/29/2014,7.99
82J10928HM486701F,11/29/2014,0.00
7A392586BB148231F,11/29/2014,65.00
6Y345628RK8061231,11/29/2014,0.00
1D680544PH304802P,11/29/2014,7.95
1D680544PH304802P,11/29/2014,5.95
6Y345628RK8061231,11/29/2014,0.00
4MR07155NC3713640,11/29/2014,2.00
6Y345628RK8061231,11/29/2014,0.00
85F93815PY457421P,11/29/2014,68.55
9E453531K4469372L,11/29/2014,50.00
1N996970VE5282724,11/29/2014,10.00
7BY69421DR1447624,11/29/2014,154.99
1N996970VE5282724,11/29/2014,24.89
3UT714975P3348005,11/29/2014,26.00
07147930X7868914B,11/29/2014,75.00
223892158B104324J,11/30/2014,62.00
79A66137M78791358,11/30/2014,3.29
6Y345628RK8061231,11/30/2014,0.00
14606716CP323321U,11/30/2014,1.93
1D680544PH304802P,11/30/2014,6.98
6Y345628RK8061231,11/30/2014,0.00
6Y345628RK8061231,11/30/2014,0.00
2UV41628082213205,11/30/2014,65.39
82J10928HM486701F,11/30/2014,0.00
80541069PA9296924,11/30/2014,100.00
63L29848N3604424V,11/30/2014,3.13
6Y345628RK8061231,11/30/2014,0.00
5X437167V08952931,11/30/2014,19.97
6Y345628RK8061231,11/30/2014,0.00
6Y345628RK8061231,11/30/2014,0.00
01X69407P15584617,11/30/2014,8.65
1D680544PH304802P,11/30/2014,32.68
14606716CP323321U,11/30/2014,1.93
6Y345628RK8061231,11/30/2014,0.00
3RS87484BT859002N,11/30/2014,1.55
85X77378VT706022E,11/30/2014,120.22
7A392586BB148231F,11/30/2014,-65.00
43J72068GU5152240,11/30/2014,169.02
0YY73023TC958743R,11/30/2014,-26.81
0JC724646A208651C,11/30/2014,19.95
3HC60533DR091163W,11/30/2014,38.99
6Y345628RK8061231,11/30/2014,0.00
6Y345628RK8061231,11/30/2014,0.00
3RS87484BT859002N,11/30/2014,8.10
6Y345628RK8061231,11/30/2014,0.00
3HC60533DR091163W,11/30/2014,1.95
3HC60533DR091163W,11/30/2014,11.97
1N996970VE5282724,11/30/2014,10.04
6Y345628RK8061231,11/30/2014,0.00
5DE397841V1113818,11/30/2014,2.25
3HC60533DR091163W,11/30/2014,-57.00
6Y345628RK8061231,11/30/2014,0.00
82J10928HM486701F,11/30/2014,172.68
8PE03689VN1623229,11/30/2014,13.01
6F647698U26585210,11/30/2014,39.00
0J9889071S904631C,11/30/2014,7.50
6Y345628RK8061231,11/30/2014,0.00
6Y345628RK8061231,11/30/2014,0.00
82J10928HM486701F,11/30/2014,345.36
3HC60533DR091163W,11/30/2014,20.55
8HT34300UW592692E,11/30/2014,3.15
51B0903556818440R,11/30/2014,223.20
2DT15134YW1086420,11/30/2014,10.52
6Y345628RK8061231,11/30/2014,0.00
33Y18594M0369751C,11/30/2014,4.31
82J10928HM486701F,11/30/2014,690.72
63L29848N3604424V,11/30/2014,3.13
14606716CP323321U,11/30/2014,1.93
6HF76205H0412745V,11/30/2014,15.20
33Y18594M0369751C,11/30/2014,5.98
82J10928HM486701F,11/30/2014,259.02
85F93815PY457421P,11/30/2014,22.41
5DE397841V1113818,11/30/2014,2.25
80541069PA9296924,11/30/2014,84.31
3FR31236LK5503019,11/30/2014,53.95
6Y345628RK8061231,11/30/2014,0.00
9T541723P7104484M,11/30/2014,200.00
9C735227U6268171E,11/30/2014,16.00
1N996970VE5282724,11/30/2014,2.99
6Y345628RK8061231,11/30/2014,0.00
82J10928HM486701F,11/30/2014,52.37
1N996970VE5282724,11/30/2014,15.98
82J10928HM486701F,11/30/2014,345.36
9C735227U6268171E,11/30/2014,10.99
6Y345628RK8061231,11/30/2014,0.00
5PH06036LU182760T,11/30/2014,48.85
2VS0640586824494A,11/30/2014,55.56
82J10928HM486701F,11/30/2014,345.36
7JB66370SR5324011,11/30/2014,40.18
82J10928HM486701F,11/30/2014,69.83
4C156915L21137300,11/30/2014,100.69
3HC60533DR091163W,11/30/2014,0.99
6Y345628RK8061231,11/30/2014,270.00
7H3100218K106592W,11/30/2014,198.00
6Y345628RK8061231,11/30/2014,0.00
1D680544PH304802P,11/30/2014,3.98
6Y345628RK8061231,11/30/2014,0.00
1D680544PH304802P,11/30/2014,3.85
5WD62471XE1788135,11/30/2014,5.98
85943090AT670830G,12/1/2014,104.13
9C735227U6268171E,12/1/2014,22.55
5FX58293S3396982Y,12/1/2014,10.37
1HT45795SF829625G,12/1/2014,37.00
14606716CP323321U,12/1/2014,139.99
6H4815124C742600A,12/1/2014,17.60
8PE03689VN1623229,12/1/2014,1.93
4C156915L21137300,12/1/2014,28.53
14606716CP323321U,12/1/2014,1.93
70F78056AH444600N,12/1/2014,44.68
3F1740710H221462B,12/1/2014,47.02
4C156915L21137300,12/1/2014,24.44
5EH698111B971833W,12/1/2014,10.00
14606716CP323321U,12/1/2014,13.87
4F7541798C8097254,12/1/2014,4.59
82J10928HM486701F,12/1/2014,34.91
2U6856732B1590540,12/1/2014,25.98
2KK500814U503321K,12/1/2014,467.98
7NF45818WM915652F,12/1/2014,4.99
6F647698U26585210,12/1/2014,109.99
45Y59868VM127154A,12/1/2014,10.00
14606716CP323321U,12/1/2014,8.65
3FR31236LK5503019,12/1/2014,21.04
95W35014H93168325,12/1/2014,14.98
82J10928HM486701F,12/1/2014,0.00
14606716CP323321U,12/1/2014,1.93
97X831541C1500743,12/1/2014,60.50
7H3100218K106592W,12/1/2014,8.29
0E2479070D410490S,12/1/2014,64.25
1D680544PH304802P,12/1/2014,33.00
5DE397841V1113818,12/1/2014,16.00
85X77378VT706022E,12/1/2014,14.99
142822935T286933S,12/1/2014,166.77
4C156915L21137300,12/1/2014,0.02
5WD62471XE1788135,12/1/2014,4.00
6R65157402144154X,12/1/2014,21.75
14606716CP323321U,12/1/2014,9.28
9P482861LD904861S,12/1/2014,17.39
4F7541798C8097254,12/1/2014,9.49
9UH20709WB1952219,12/1/2014,38.05
14606716CP323321U,12/1/2014,1.93
92T042122K4426514,12/1/2014,2.01
9C735227U6268171E,12/1/2014,109.05
8L757919Y2308822Y,12/1/2014,43.80
82J10928HM486701F,12/1/2014,17.46
14606716CP323321U,12/1/2014,5.27
7H3100218K106592W,12/1/2014,28.75
867602121E720312S,12/1/2014,32.02
14606716CP323321U,12/1/2014,1111.13
8AS30909HU955115N,12/1/2014,1.00
80541069PA9296924,12/1/2014,52.95
82J10928HM486701F,12/1/2014,86.34
3CD898998G683164A,12/1/2014,45.00
5DE397841V1113818,12/1/2014,2.01
09392299AR736190K,12/2/2014,15.49
0T070885AK325745E,12/2/2014,24.74
70R981723B200702X,12/2/2014,33.13
14606716CP323321U,12/2/2014,280.00
4L0131850D010884E,12/2/2014,24.99
0T070885AK325745E,12/2/2014,17.99
94K56868G1339603F,12/2/2014,450.00
33Y18594M0369751C,12/2/2014,1.85
14606716CP323321U,12/2/2014,7344.00
9C735227U6268171E,12/2/2014,92.80
7H3100218K106592W,12/2/2014,18.38
2CH20400SJ548935T,12/2/2014,12.99
6ES39096N25916238,12/2/2014,67.85
3RS87484BT859002N,12/2/2014,20.50
14606716CP323321U,12/2/2014,350.51
0E2479070D410490S,12/2/2014,92.00
7H3100218K106592W,12/2/2014,5.51
2VS0640586824494A,12/2/2014,63.00
5WD62471XE1788135,12/2/2014,6.98
9T541723P7104484M,12/2/2014,5.00
63B76131UP953144V,12/2/2014,39.99
14606716CP323321U,12/2/2014,2.76
3UT3821401538583K,12/2/2014,136.13
7A392586BB148231F,12/2/2014,189.00
4LU33185LY698415D,12/2/2014,299.95
85F93815PY457421P,12/2/2014,22.39
9C735227U6268171E,12/2/2014,38.07
1LF23550EK9702036,12/2/2014,25.00
8H935293P5609702G,12/2/2014,-48.60
14606716CP323321U,12/2/2014,4.95
9.63E+16,12/2/2014,9.99
32H3854004997123P,12/2/2014,29.99
14606716CP323321U,12/2/2014,2886.75
1M362488JL3561712,12/2/2014,56.95
44B8297581006883E,12/2/2014,45.00
69L04568M9027701E,12/2/2014,16.00
0WF24935VD365581M,12/2/2014,39.90
14606716CP323321U,12/2/2014,1338.50
82J10928HM486701F,12/2/2014,139.66
8GB70903DB464751H,12/2/2014,112.98
85943090AT670830G,12/2/2014,161.25
7H3100218K106592W,12/2/2014,45.65
9C735227U6268171E,12/2/2014,15.00
9P482861LD904861S,12/2/2014,18.99
14606716CP323321U,12/2/2014,-450.00
0T070885AK325745E,12/3/2014,-10.01
0C925098J58823704,12/3/2014,76.50
1D680544PH304802P,12/3/2014,10.75
09L36837Y13257258,12/3/2014,21.70
4W225353HY3352109,12/3/2014,41.11
82J10928HM486701F,12/3/2014,172.68
7H3100218K106592W,12/3/2014,149.99
6EM71308K6030515R,12/3/2014,279.99
83P04362K3538825S,12/3/2014,56.02
35F96064KK447344A,12/3/2014,43.70
7H3100218K106592W,12/3/2014,250.00
4SX98143CK1808810,12/3/2014,0.00
91H13162JF2958524,12/3/2014,59.16
899075948T3764708,12/3/2014,20.00
8PE03689VN1623229,12/3/2014,10.18
3F1740710H221462B,12/3/2014,10.00
8PE03689VN1623229,12/3/2014,2.59
9C735227U6268171E,12/3/2014,2.42
8L757919Y2308822Y,12/3/2014,-43.80
7LJ94813JF085971S,12/3/2014,62.00
1N430206R5715021K,12/3/2014,20.97
8PE03689VN1623229,12/3/2014,8.65
5RS58677FP634752D,12/3/2014,76.54
85F93815PY457421P,12/3/2014,78.99
4SX98143CK1808810,12/3/2014,10.88
55U47161BU5628923,12/3/2014,58.85
1DX590208G813114R,12/3/2014,5.00
6CG79401TJ137921M,12/3/2014,29.99
7LJ94813JF085971S,12/3/2014,19.95
6ES39096N25916238,12/3/2014,160.74
3VS26113SP979690S,12/3/2014,24.77
82J10928HM486701F,12/3/2014,259.02
14606716CP323321U,12/3/2014,2.76
3F1740710H221462B,12/3/2014,13.78
79A66137M78791358,12/3/2014,6.69
3HC60533DR091163W,12/3/2014,36.90
5JA3855678567045T,12/3/2014,1.29
63B76131UP953144V,12/3/2014,28.15
85X77378VT706022E,12/3/2014,108.79
6AL14228H6714722R,12/3/2014,94.71
1BL51002XB9395155,12/3/2014,89.95
6W892101M28845746,12/3/2014,8.85
91H13162JF2958524,12/3/2014,57.80
82J10928HM486701F,12/3/2014,259.02
7H3100218K106592W,12/3/2014,49.97
1DF465872N105201J,12/3/2014,-15.00
8AD16387UU751133E,12/3/2014,122.29
6HF76205H0412745V,12/3/2014,16.00
1BL51002XB9395155,12/3/2014,538.95
9C735227U6268171E,12/3/2014,-3.24
142822935T286933S,12/3/2014,129.99
85F93815PY457421P,12/3/2014,-29.00
14606716CP323321U,12/3/2014,550.00
